Rand Values,isExperiential,isQuestion,numChars,postID,numPostsByUser,replyNum,numLinks,isTerminating,thisPost,numPostsInThread,wordsPerPara,breaksToWordsRatio,dataSet_isExperiential2,dataSet_isInfoSeeking
221.6486682,yes,no,689,111599,14,5,0,0,Circle  <br/> I have had the same acne-type  clogged pores since I began treatment almost 2 years ago.  I started with Rocephin  added Flagyl a couple weeks later.   <br/>  <br/> Soon after adding Flagyl I broke out on my face  chest  back; later also on my neck (just under my ears) and upper shoulders. <br/>  <br/> My father  who also has Lyme  had the same reaction.  My take is that the body is trying to eliminate toxins thru the skin-the largest organ in the body. <br/>  <br/> I have been off Rocephin for 5 months & am now on Malarone & Zith.  The breakouts are worse than ever. <br/>  <br/> Hope it's a small consolation to know you are not alone in having this annoying symptom!,7,11,0.071428571,Experimental,Experimental
223.9165674,yes,no,314,73342,1052,3,0,0,SW  <br/>  <br/> Oh noooo! I hate storms... I get so scared esp if we are driving. Please be safe. I loved living in the Bay area  because the chance of a tornado was pretty much zero. <br/>  <br/> We had storms last night  no hail though  just lots of wind  lightning and rain. <br/>  <br/> Take care  <br/> Ocean,10,6,0.116666667,Experimental,Experimental
226.3743017,no,no,404,10111,1238,82,0,0,Good to see you have a sense of humor about it  six... Most people are terrified. I guess you get used to the idea after a while. I'm going to start a thread about it... to not hyjack this one. <br/>  <br/> I think most people have one or another parasite. When you get Lyme - it just tips the balance & it becomes an issue. <br/>  <br/> I don't know why people here in the US feel they are not affected.,157,15,0.048780488,Experimental,Experimental
226.6254923,yes,no,456,123250,2563,12,0,0,Friday? <br/>  <br/> 20 min est in forest/that is all I have done today. REst of time was down time. Hoping to be able to clean up the kitchen a little or at least put some chicken in to bake tonight. <br/>  <br/> Am doing better now that I am back on abx but still pretty low functioning. <br/>  <br/> If I have to choose between walking in the forest or fixing something to eat....I choose the forest. <br/>  <br/> Hoping more will join us in the Spring.,15,8,0.090909091,Experimental,Experimental
229.3250183,yes,no,659,8065,69,143,0,0,I have 2 for this one : Sorry... The right side pains in your upper abdomen are IBS. After 3 trips to the ER and 6 months later  I had a HIDA scan done to find my Gall Bladder was functioning at 10%! IN 1996 After having several MRI's of my spine indicating a herniated disk at the L1; S5  I was told surgery was not an option since I was too Young!(age 35)After 2 years of pain injections and nothing helping  a second opinion revealed that surgery was the only option and it was a SUCCESS with a 2 pin titanium cage! and I had my neck done also which was never addressed before this point in time! ------------------ Can't do better  unless you know better!,402,127,0,Experimental,Experimental
230.2541522,no,no,81,21950,8219,1,0,1,nice note;    just harder to read with continuous sentences vs. short paragraphs.,2,12,0,Experimental,Experimental
238.197937,no,no,238,19050,1,0,1,0,Interesting new research on the effects of Toxoplasma in the brains of people lacking a certain blood cell protein: <br/>  <br/>  http://www.newscientist.com/article/mg20227115.000-parasite-may-increase-your-odds-of-an-auto-accident.html ,3,6,0.090909091,Experimental,Experimental
239.0723735,yes,no,535,13165,42,27,0,0,i just read from a well respected lyme doctor that many people with lyme witll test positive on the ebv titer. i did. <br/>  <br/> i had symptoms  had a quest elisa test come back positive. the western block negative. <br/>  <br/> finally spent the money on the igenex as my symptoms got worse. <br/>  <br/> my igenex results were positive lyme: <br/>  <br/> IGM <br/> 18++ <br/> 30++ <br/> 34++ <br/> 41+ <br/> 58++ <br/> IGG <br/> 39+ <br/> 41++ <br/>  <br/>  <br/> get the igenex test!! <br/>  <br/> good luck  hope you feel better!,30,3,0.21875,Experimental,Experimental
243.1084554,no,no,352,20444,8219,4,2,0,2003 CDC Incidence map from Truthfinder/Tracy <br/>  <br/>  http://www.cdc.gov/ncidod/dvbid/lyme/distribution_density.htm  <br/>  <br/> or this ?RISK MAP?: <br/>  http://www.aldf.com/usmap.shtml  <br/>  <br/>  <br/> i see they REMOVED dog map that used to be there;  hadn't used this in quite some time. <br/> ******************************************,21,3,0.225,Experimental,Experimental
245.8813115,yes,no,477,65479,8219,6,0,0,kaye  <br/>  <br/> my late sis-in-law died at age 40 of early onset alzheimer's disease.  she had this between 8-14 yrs. <br/>  <br/> mayo clinic did a complete autopsy of her;  her brain took almost 5 months to get results back;  yes  early onset alzheimers. <br/>  <br/> they didn't look for LYME at that time;  and i'm sure that was responsible for her loss of mind completely since she helped my bro. farm our family farm. <br/>  <br/> walking beans  picking up rocks  etc.,8,8,0.095238095,Experimental,Experimental
246.4675478,yes,no,173,144725,974,1,0,0,I just started abx again recent bite and about the 3rd day I had headaches in the back of head and sore neck. <br/> Iam taking Biaxin XL and Minocin <br/> Bet its the Biaxin,9,11,0.057142857,Experimental,Experimental
249.0742847,yes,no,538,34224,280,13,0,1,Dear TF  <br/>  <br/> I self-treated for Babesia with Artemisinin  Cryptolepsis  and other herbs for many months before seeing an LLMD.  He put me on an herbal tincture for Babs  which he said helped people ease into Mepron/Zith.  Well  that worked out for me.  Then  I took Mepron/Zith for about 9 months.  I tried adding in Artemisinin again  but I got pre-seizure symptoms  so stopped it. <br/>  <br/> When my thinking cleared up a lot and didn't have any more night sweats  he let me get off it. <br/>  <br/> Best  <br/>  <br/> Cass A,14,9,0.084210526,Experimental,Experimental
251.2353335,no,no,278,35189,2438,2,0,0,There are 13+ known strains of babesia. <br/>  <br/> Igenex only tests for two via Fish. <br/>  <br/> I doubt Quest of LabCorp checks for more than one. <br/>  <br/> So a negative test  even with Igenex doesn't mean you don't have babesia. <br/>  <br/> Hugs  <br/>  <br/> Geneal,4,3,0.204081633,Experimental,Experimental
252.8785549,no,no,109,46041,37,36,0,0,Buster  girls may fart on occasion  but girl farts NEVER smell.  If they smell  it wasn't us  it was the dog!,61,21,0,Experimental,Experimental
260.5844436,no,no,153,61661,274,2,0,0,Thanks for replying Mandy!  I think what I will do is try it once without the lidocaine and if it's awful I will just get the lidocaine.  Thanks a bunch!,11,30,0,Experimental,Experimental
263.2201953,yes,no,300,110861,327,3,0,0,Severe Head pressure  and feeling like when I walk I veer to left and like I am walking on a treadmill  Tachycardia  palpitations and heart racing while sleeping. De conditiong and being bedridden for almost 2 years. <br/>   <br/>   [ 03. November 2008  07:32 PM: Message edited by: UnexpectedIlls ] ,83,16,0.04,Experimental,Experimental
266.6178063,no,no,672,46294,1209,24,0,0,jarjar  <br/>  <br/>  I wasn't in any way discounting yours or anyone elses pain and suffering with this horrific disease. I too wanted to find a way out at times. <br/>  <br/>  I posted that phrase because someone said that to me yrs ago and it just stuck with me. It always worked liked a mantra (trigger) for me to not even think about it. <br/>  <br/>  <br/>  So  I guess I thought maybe it would work for others the same way. So sorry you lost your mom at such a young age. Please hang in there. <br/>  <br/>  I am seeing a big difference from where I was at. I was on morphine  now I don't need any pain meds. It really does change for the better  <br/>  <br/>  Gael,73,10,0.083969466,Experimental,Experimental
267.8900947,yes,no,201,144797,19,1,0,0,I just saw Dr. C in Tampa last week for the first time and start IV abx on Monday. I really liked him  alot. He is very kind and knows his stuff. I waited over a month for my appt  but it was worth it.,5,45,0,Experimental,Experimental
269.6493719,no,no,126,11844,327,15,0,0,Thank you all for your answers.  Appreciate the info very much! <br/>  <br/> ping <br/>  We are more than containers for Lyme ,19,4,0.136363636,Experimental,Experimental
277.6368489,yes,no,1064,59261,530,199,0,0, A Pillar of Salt  <br/> Jon Barron    <br/>  <br/>      quote:     <br/> A couple of issues ago  I made a passing comment about the AMA's recent public statement concerning salt  questioning both the validity of their pronouncement and their qualifications to make such a statement in the first place. What a furor it created! <br/>  <br/> Since then  I have been interviewed by several newspapers  magazines  and appeared on radio talk shows -- all to talk about salt. Who knew it was such a big deal? But since it is  it seems worthwhile to revisit the subject again in more detail. <br/>  <br/> The primary issue that got lost by the AMA is that not all sources of sodium and salt are the same. As far as the body is concerned  there is no connection between the chemically-cleansed sodium chloride table salt you buy in the supermarket (which is also added to virtually every processed food you buy) and the mineral rich organic unrefined sea salt available in health food stores. One can kill you; the other heals you. In fact  it's essential for life.      ,319,19,0.043478261,Experimental,Experimental
280.2939635,no,no,169,114554,162,7,1,0,And a new thread here in General with national eye candy: <br/>  <br/>  http://flash.lymenet.org/scripts/ultimatebb.cgi?ubb=get_topic;f=3;t=019732  <br/>  <br/> daise   ,19,2,0.235294118,Experimental,Experimental
281.8149216,no,no,329,66267,627,1,0,0,I am assuming these are most likely 500 mg capsules. I would start with one the first day and then keep increasing by one capsule per day as tolerated. Probably 10 or 15 capsules would be the maximum dose. Maybe try to work up to one every hour or 3 or 4 capsules with every meal. <br/>  <br/> Good luck. <br/>  <br/> Bea Seibert,10,12,0.0625,Experimental,Experimental
286.0107231,no,no,360,8301,666,356,0,0,Groovy said:    quote:   This is a Really good thread and someone should make a Book out of it- Seriously -    When my daughter was starting treatment and herxing out of her mind  I printed off this entire thread  put it in a binder  and we would take turns reading it. <br/>  <br/> It helped us deal with previous years of being jacked around by  specialists ,402,21,0.030769231,Experimental,Experimental
289.2934708,no,no,537,129562,24,12,0,0,Greed by individuals and institutions <br/>               for which they work <br/>            A scheme driven by insurance companies <br/>                to limit their costs <br/>            A biowar escape cover-up <br/>            All of the above <br/>            None of the above <br/>            I really don't care  I just want to     <br/>              get better. <br/> All of which are reasonable positions for someone to take IMO. Its simply a question of piling up information to make your case. Free thought  and all that.,36,6,0.115384615,Experimental,Experimental
